FCLTY_NM,FCLTY_LO,FCLTY_LA,KLANG_NM,ENGL_AREA_NM,JLANG_NM,CHNLNG_SIMCH_NM,CHNLNG_TRACH_NM,CTPRVN_CD,SIGNGU_CD,CTPRVN_KLANG_NM,SIGNGU_KLANG_NM,ADSTRD_KLANG_NM,CTPRVN_JLANG_NM,SIGNGU_JLANG_NM,ADSTRD_JLANG_NM,BASE_DE
소싸움민속문화/테마파크,1110778.0,1743939.0,소싸움민속문화테마파크,,,,,47,47820,경북,청도군,화양읍,慶?北道,?道郡,華陽邑,2021-12-31
청도소싸움민속문화테마파크,1110778.0,1743939.0,청도소싸움민속문화테마파크,,?道?牛民俗文化テ?マパ?ク,,,47,47820,경북,청도군,화양읍,慶?北道,?道郡,華陽邑,2021-12-31
청도프로방스포토랜드,1110230.48,1743800.93,청도프로방스포토랜드,,?道プロバンスフォトランド,,,47,47820,경북,청도군,화양읍,慶?北道,?道郡,華陽邑,2021-12-31
청도프로방스포토랜드,1110292.03,1743728.19,청도프로방스포토랜드,,?道プロバンスフォトランド,,,47,47820,경북,청도군,화양읍,慶?北道,?道郡,華陽邑,2021-12-31
청송객사/운봉관,1139475.0,1827310.0,청송객사운봉관,,?松客?雲鳳館,,,47,47750,경북,청송군,청송읍,慶?北道,?松郡,?松邑,2021-12-31
청송얼음골,1154745.0,1814603.0,청송얼음골,,?松オルムゴル,,,47,47750,경북,청송군,부동면,慶?北道,?松郡,府東面,2021-12-31
청송사과축제,1142044.0,1822484.0,청송사과축제,,,?松?果?典,,47,47750,경북,청송군,청송읍,慶?北道,?松郡,?松邑,2021-12-31
아름다운/벗꽃길,940098.0,1826638.0,아름다운벗꽃길,,,,,44,44790,충남,청양군,대치면,忠?南道,?陽郡,大峙面,2021-12-31
청양/나선형도로,944159.0,1822095.0,청양나선형도로,,,,,44,44790,충남,청양군,장평면,忠?南道,?陽郡,長坪面,2021-12-31
칠갑산에서/장곡사가는길,943326.0,1826468.0,칠갑산에서장곡사가는길,,,,,44,44790,충남,청양군,대치면,忠?南道,?陽郡,大峙面,2021-12-31
옥화9경,1017106.0,1845488.0,옥화9경,,玉花9景,,,43,43111,충북,청주시 상당구,미원면,忠?北道,?州市 上??,米院面,2021-12-31
대덕숲유원지,1015986.0,1855778.0,대덕숲유원지,Camping Site,大?の森遊園地,露??,露營場,43,43111,충북,청주시 상당구,미원면,忠?北道,?州市 上??,米院面,2021-12-31
명암유원지,1000996.0,1849024.0,명암유원지,Myeongam Recreation Area,明岩遊園地,明岩游??,明岩遊園區,43,43111,충북,청주시 상당구,용담.명암.산성동,忠?北道,?州市 上??,龍潭.明岩.山城洞,2021-12-31
청주드림랜드,1001882.0,1850314.0,청주드림랜드,Recreation Area,?州ドリ?ムランド,游??,遊園區,43,43111,충북,청주시 상당구,용담.명암.산성동,忠?北道,?州市 上??,龍潭.明岩.山城洞,2021-12-31
대청호반서편길,999670.0,1835547.0,대청호반서편길,,,,,43,43111,충북,청주시 상당구,문의면,忠?北道,?州市 上??,文義面,2021-12-31
용암2동/먹자골목,1000665.0,1845567.0,용암2동먹자골목,,,,,43,43111,충북,청주시 상당구,용암2동,忠?北道,?州市 上??,龍岩2洞,2021-12-31
토속음식/전문마을,1003784.0,1851774.0,토속음식전문마을,,,,,43,43111,충북,청주시 상당구,용담.명암.산성동,忠?北道,?州市 上??,龍潭.明岩.山城洞,2021-12-31
가로수길,998994.0,1849333.0,가로수길,Garosu-gild Road,?木道,林??路,林蔭道,43,43111,충북,청주시 상당구,중앙동,忠?北道,?州市 上??,中央洞,2021-12-31
대청호/드라이브,998883.0,1832698.0,대청호드라이브,,,,,43,43111,충북,청주시 상당구,문의면,忠?北道,?州市 上??,文義面,2021-12-31
청남대진입로,999544.0,1831774.0,청남대진입로,,,,,43,43111,충북,청주시 상당구,문의면,忠?北道,?州市 上??,文義面,2021-12-31
노산리솔밭/자연유원지,994674.0,1828467.0,노산리솔밭자연유원지,,老山里松原自然遊園地,,,43,43112,충북,청주시 서원구,현도면,忠?北道,?州市 ?院?,賢都面,2021-12-31
청주세계/문자의거리,997384.0,1849285.0,청주세계문자의거리,,,,,43,43112,충북,청주시 서원구,사직1동,忠?北道,?州市 ?院?,社稷1洞,2021-12-31
먹거리타운,993743.0,1857370.0,먹거리타운,,,,,43,43710,충북,청주시 청원구,오창읍,忠?北道,?州市 ?州?,梧倉邑,2021-12-31
김유정문학촌,1019274.0,1979934.0,김유정문학촌,Kim Yu-jeong Literature Village,金裕貞文?村,金裕?文化村,金裕貞文學村,42,42110,강원,춘천시,신동면,江原道,春川市,新洞面,2021-12-31
강촌역,1011585.0,1979646.0,강촌역,,江村?,江村站,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
경강역,1004456.0,1982562.0,경강역,,京江?,京江站,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
경강역/폐역,1004456.0,1982562.0,경강역폐역,,,京江站,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
남춘천역,1020149.0,1984670.0,남춘천역,,南春川?,南春川站,,42,42110,강원,춘천시,퇴계동,江原道,春川市,退?洞,2021-12-31
남춘천역/폐역,1020149.0,1984670.0,남춘천역폐역,,,南春川站,,42,42110,강원,춘천시,퇴계동,江原道,春川市,退?洞,2021-12-31
공지천조각공원,1017160.0,1985126.0,공지천조각공원,Gongjicheon Sculpture Park,春川彫刻公園,孔之川雕塑公?,,42,42110,강원,춘천시,강남동,江原道,春川市,江南洞,2021-12-31
삼포유원지,1018813.75,1977518.75,삼포유원지,Sampo Resort,,三浦游??,,42,42110,강원,춘천시,신동면,江原道,春川市,新洞面,2021-12-31
엘리시안강촌테마공원,1007794.0,1980566.0,엘리시안강촌테마공원,,エリシアン江村テ?マ公園,Elysia江村主?公?,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
테마공원,1007794.0,1980566.0,테마공원,Theme Park,テ?マパ?ク,主?公?,主題公園,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
강촌랜드,1011883.0,1979071.0,강촌랜드,,江村ランド,江村??,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
강촌유원지,1012121.0,1978916.0,강촌유원지,Gangchon Resort,江村遊園地,江村游?地,江村遊園區,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
고슴도치섬/유원지,1018937.0,1991660.0,고슴도치섬유원지,,ハリネズミ島遊園地,刺??游??,,42,42110,강원,춘천시,서면,江原道,春川市,書面,2021-12-31
공지천유원지,1018480.0,1986122.0,공지천유원지,Gongjicheon Recreation Area,孔之川遊園地,孔之川游?地,孔之川遊園區,42,42110,강원,춘천시,근화동,江原道,春川市,槿花洞,2021-12-31
덕두원유원지,1011422.0,1986887.0,덕두원유원지,,?斗院遊園地,德斗?游??,,42,42110,강원,춘천시,서면,江原道,春川市,書面,2021-12-31
산수2리마을/휴양지,1015040.0,1966387.0,산수2리마을휴양지,,山水2里村休養地,山水2里修??,,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
오월유원지,1012505.0,1997720.0,오월유원지,,五月遊園地,五月游??,,42,42110,강원,춘천시,사북면,江原道,春川市,?北面,2021-12-31
유니세프나눔열차,1002323.035,1977334.75,유니세프나눔열차,,,?合??童基金?分享列?,聯合國兒童基金會分享列車,42,42110,강원,춘천시,남산면,江原道,春川市,南山面,2021-12-31
육림랜드,1019368.0,1990923.0,육림랜드,Recreation Area,育林ランド,育林??,遊園區,42,42110,강원,춘천시,신사우동,江原道,春川市,新司牛洞,2021-12-31
중도관광지,1017669.0,1987863.0,중도관광지,Jungdo Tourist Site,中島?光地,中?景点,中島旅遊區,42,42110,강원,춘천시,근화동,江原道,春川市,槿花洞,2021-12-31
청구유원지,1009361.0,1967330.0,청구유원지,Recreation Area,チョング遊園地,?丘游??,遊園區,42,42110,강원,춘천시,남면,江原道,春川市,南面,2021-12-31
공지천/포장마차촌,1018685.0,1986198.0,공지천포장마차촌,,,孔之川大排?村,,42,42110,강원,춘천시,근화동,江原道,春川市,槿花洞,2021-12-31
망대골목,1019820.0,1986120.0,망대골목,,,茫台?,,42,42110,강원,춘천시,약사명동,江原道,春川市,藥司明洞,2021-12-31
온의/닭갈비거리,1019245.0,1984606.0,온의닭갈비거리,,,?衣洞?板?街,,42,42110,강원,춘천시,강남동,江原道,春川市,江南洞,2021-12-31
춘천명동거리,1020054.0,1986707.0,춘천명동거리,Chuncheon Myeongdong Street,春川明洞通り,春川明洞街?,春川明洞街,42,42110,강원,춘천시,조운동,江原道,春川市,朝雲洞,2021-12-31
춘천명동/닭갈비골목,1020014.0,1986632.0,춘천명동닭갈비골목,Chuncheon Myeongdong Dakgalbi Street,春川明洞タッカルビ通り,春川明洞??排胡同,,42,42110,강원,춘천시,조운동,江原道,春川市,朝雲洞,2021-12-31
황금비늘/테마거리,1018489.0,1986244.0,황금비늘테마거리,,,金色?片主?街,,42,42110,강원,춘천시,근화동,江原道,春川市,槿花洞,2021-12-31
호반/드라이브코스,1015581.0,1982077.0,호반드라이브코스,,,,,42,42110,강원,춘천시,신동면,江原道,春川市,新洞面,2021-12-31
물억새군락지와철새도래지,1032796.0,1898244.0,물억새군락지와철새도래지,,オギ群落地と渡り鳥の飛?地,,,43,43130,충북,충주시,중앙탑면,忠?北道,忠州市,中央塔面,2021-12-31
물억새군락지/철새도래지,1032796.0,1898244.0,물억새군락지철새도래지,,,,,43,43130,충북,충주시,중앙탑면,忠?北道,忠州市,中央塔面,2021-12-31
충주댐전망대,1043709.0,1889762.0,충주댐전망대,,忠州ダム展望台,,,43,43130,충북,충주시,교현.안림동,忠?北道,忠州市,校峴.安林洞,2021-12-31
세계무술/박물관,1036145.72,1887768.92,세계무술박물관,,,忠州世界武博物?,,43,43130,충북,충주시,칠금.금릉동,忠?北道,忠州市,漆琴.金陵洞,2021-12-31
충주세계무술공원,1036145.72,1887768.92,충주세계무술공원,,忠州世界武術公園,,,43,43130,충북,충주시,칠금.금릉동,忠?北道,忠州市,漆琴.金陵洞,2021-12-31
삼탄유원지,1047130.0,1896971.0,삼탄유원지,Samtan Recreation Area,三灘遊園地,三?游??,三灘遊園區,43,43130,충북,충주시,산척면,忠?北道,忠州市,山尺面,2021-12-31
코타놀이동산,1048050.0,1892644.0,코타놀이동산,Recreation Area,コタ遊園地,游??,遊園區,43,43130,충북,충주시,동량면,忠?北道,忠州市,東良面,2021-12-31
성서동로데오/패션거리,1038327.0,1886068.0,성서동로데오패션거리,,,,,43,43130,충북,충주시,성내.충인동,忠?北道,忠州市,城?.忠仁洞,2021-12-31
충주/도자기마을,1039372.0,1899485.0,충주도자기마을,,,,,43,43130,충북,충주시,엄정면,忠?北道,忠州市,?政面,2021-12-31
펜션마을,1048943.0,1892714.0,펜션마을,,,,,43,43130,충북,충주시,동량면,忠?北道,忠州市,東良面,2021-12-31
종댕이길,1044096.63,1886998.88,종댕이길,,,,,43,43130,충북,충주시,교현.안림동,忠?北道,忠州市,校峴.安林洞,2021-12-31
충주민속/공예거리,1031051.0,1897627.0,충주민속공예거리,,,,,43,43130,충북,충주시,중앙탑면,忠?北道,忠州市,中央塔面,2021-12-31
칠곡보생태공원,1081220.0,1780583.0,칠곡보생태공원,,漆谷洑生態公園,,,47,47850,경북,칠곡군,석적읍,慶?北道,漆谷郡,石積邑,2021-12-31
칠곡보생태공원,1081201.04,1780531.13,칠곡보생태공원,,漆谷洑生態公園,,,47,47850,경북,칠곡군,석적읍,慶?北道,漆谷郡,石積邑,2021-12-31
칠곡하빈지,1084514.0,1771297.0,칠곡하빈지,,,,,47,47850,경북,칠곡군,지천면,慶?北道,漆谷郡,枝川面,2021-12-31
검룡소,1126473.0,1915343.0,검룡소,Geomnyongso Pond,?龍沼,??沼,儉龍沼,42,42190,강원,태백시,삼수동,江原道,太白市,三水洞,2021-12-31
바람의언덕,1130370.0,1914069.0,바람의언덕,Windy Hill,風の丘,?之丘,呼?山莊,42,42190,강원,태백시,삼수동,江原道,太白市,三水洞,2021-12-31
용연동굴,1127921.0,1913210.0,용연동굴,Yongyeon Cave,龍淵洞窟,??洞窟,龍淵洞窟,42,42190,강원,태백시,삼수동,江原道,太白市,三水洞,2021-12-31
용연동굴,1128029.39,1913386.5,용연동굴,,龍淵洞窟,??洞窟,,42,42190,강원,태백시,삼수동,江原道,太白市,三水洞,2021-12-31
연화산유원지,1134229.0,1906678.0,연화산유원지,,蓮花山遊園地,?花山游??,,42,42190,강원,태백시,황연동,江原道,太白市,?蓮洞,2021-12-31
천사길,894327.1531,1841689.933,천사길,,天使道,,,44,44825,충남,태안군,안면읍,忠?南道,秦安郡,安眠邑,2021-12-31
태안해변길,884625.0,1878593.0,태안해변길,,泰安海?道,,,44,44825,충남,태안군,원북면,忠?南道,秦安郡,遠北面,2021-12-31
신두리해안사구,883664.96,1872716.53,신두리해안사구,,薪斗里海岸砂丘,,,44,44825,충남,태안군,원북면,忠?南道,秦安郡,遠北面,2021-12-31
만리포랜드,878969.0,1866134.0,만리포랜드,,万里浦ランド,,,44,44825,충남,태안군,소원면,忠?南道,秦安郡,所遠面,2021-12-31
안면도대하촌,894102.0,1843700.0,안면도대하촌,,,,,44,44825,충남,태안군,안면읍,忠?南道,秦安郡,安眠邑,2021-12-31
안면도펜션촌,896000.0,1833427.0,안면도펜션촌,,,,,44,44825,충남,태안군,안면읍,忠?南道,秦安郡,安眠邑,2021-12-31
아름다운/바다가있는길,895259.0,1839171.0,아름다운바다가있는길,,,,,44,44825,충남,태안군,안면읍,忠?南道,秦安郡,安眠邑,2021-12-31
도남관광지,1085347.0,1648294.0,도남관광지,,道南?光地,道南旅游?,,48,48220,경남,통영시,봉평동,慶?南道,統?市,鳳坪洞,2021-12-31
윤이상기념공원,1083535.12,1649682.72,윤이상기념공원,Isang Yun Memorial Park,尹伊桑記念公園,尹伊桑?念公?,,48,48220,경남,통영시,도천동,慶?南道,統?市,道泉洞,2021-12-31
동피랑마을,1084797.0,1650497.0,동피랑마을,,トンピランマウル,??崖村,,48,48220,경남,통영시,정량동,慶?南道,統?市,貞梁洞,2021-12-31
윤이상거리,1083432.0,1649725.0,윤이상거리,,,尹伊桑街,,48,48220,경남,통영시,도천동,慶?南道,統?市,道泉洞,2021-12-31
청마거리,1084385.0,1650556.0,청마거리,,,??街,,48,48220,경남,통영시,중앙동,慶?南道,統?市,中央洞,2021-12-31
통영타워,1088947.0,1655415.0,통영타워,,,??塔,,48,48220,경남,통영시,용남면,慶?南道,統?市,龍南面,2021-12-31
바람의언덕,933430.0,1988439.0,바람의언덕,Windy Hill,風の丘,?之丘,呼?山莊,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
임진각/국민관광지,933245.0,1988008.0,임진각국민관광지,Imjingak Resort,臨津閣?民?光地,?津??光地,,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
평화의종,933146.0,1988124.0,평화의종,,平和の鐘,,,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
못난이 유원지,929173.75,1977073.75,못난이 유원지,,,丑八怪游??,醜八怪遊樂園,41,41480,경기,파주시,탄현면,京畿道,坡州市,炭?面,2021-12-31
웨스턴마카로니테마파크,929197.15,1977257.08,웨스턴마카로니테마파크,,ウェスタンマカロニテ?マパ?ク,,,41,41480,경기,파주시,탄현면,京畿道,坡州市,炭?面,2021-12-31
유일레저타운,945799.0,1974961.0,유일레저타운,,ユイルレジャ?タウン,唯一休?城,,41,41480,경기,파주시,광탄면,京畿道,坡州市,?灘面,2021-12-31
율곡습지공원,939633.0,1988023.0,율곡습지공원,,栗谷?地公園,,,41,41480,경기,파주시,파평면,京畿道,坡州市,坡平面,2021-12-31
임진각관광지/평화누리공원,933437.0,1988218.0,임진각관광지평화누리공원,,臨津閣?光地平和ヌリ公園,,,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
통일연못,933082.0,1988031.0,통일연못,,統一池,,,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
프로방스,928161.0,1977182.0,프로방스,Province,プロバンス,普?旺斯汽?旅?,普羅邦斯,41,41480,경기,파주시,탄현면,京畿道,坡州市,炭?面,2021-12-31
임진강/폭포랜드,944640.0,1993234.0,임진강폭포랜드,,臨津江瀑布ランド,,,41,41480,경기,파주시,파평면,京畿道,坡州市,坡平面,2021-12-31
평화랜드,933354.0,1988067.0,평화랜드,Recreation Area,平和ランド,游??,遊園區,41,41480,경기,파주시,문산읍,京畿道,坡州市,文山邑,2021-12-31
하니랜드,941530.0,1972494.0,하니랜드,Honey-Land,ハニ?ランド,HONEY LAND,哈尼世界,41,41480,경기,파주시,조리읍,京畿道,坡州市,條里邑,2021-12-31
자유로/아쿠아랜드,931502.0,1981406.0,자유로아쿠아랜드,,自由路アクアランド,,,41,41480,경기,파주시,탄현면,京畿道,坡州市,炭?面,2021-12-31
영장리토속/음식마을,947754.0,1973590.0,영장리토속음식마을,,,,,41,41480,경기,파주시,광탄면,京畿道,坡州市,?灘面,2021-12-31
파주맛고을/음식문화거리,928268.0,1977262.0,파주맛고을음식문화거리,,,,,41,41480,경기,파주시,탄현면,京畿道,坡州市,炭?面,2021-12-31
파주적성/임진강한우마을,948627.0,1995406.0,파주적성임진강한우마을,,,,,41,41480,경기,파주시,적성면,京畿道,坡州市,赤城面,2021-12-31
